Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.100000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
27.321008	1.825791	51.206000
27.346319	1.851891	51.252000
27.371584	1.873157	51.299000
27.397156	1.893051	51.345000
27.422151	1.910008	51.391000
27.446726	1.924643	51.438000
27.470895	1.937411	51.484000
27.496187	1.949122	51.529000
27.520430	1.958260	51.575000
27.728692	2.012348	51.621000
27.754055	2.014907	52.005000
27.778874	2.029643	52.051000
27.899320	2.042682	52.097000
27.923855	2.120052	52.319000
27.948959	2.129843	52.365000
27.973686	2.145140	52.412000
27.998410	2.156744	52.458000
28.024005	2.163405	52.504000
28.048990	2.170481	52.550000
28.074436	2.172041	52.596000
28.099146	2.175774	52.641000
28.124263	2.176869	52.688000
28.210489	2.162736	52.734000
28.234960	2.153061	52.893000
28.259740	2.146455	52.940000
28.284939	2.138464	52.986000
28.310349	2.128638	53.033000
28.334872	2.119083	53.079000
28.359928	2.106655	53.125000
28.570209	2.097944	53.171000
28.594859	2.006536	53.558000
28.619808	1.995565	53.604000
28.644554	1.985366	53.649000
28.669917	1.970829	53.695000
28.693329	1.956852	53.741000
28.718127	1.942133	53.787000
28.804781	1.882119	53.832000
28.830315	1.858070	53.993000
28.855194	1.838730	54.039000
28.880626	1.819186	54.086000
28.905803	1.795984	54.131000
28.930838	1.771415	54.178000
28.956070	1.744981	54.224000
29.051103	1.720239	54.270000
29.076293	1.633229	54.447000
29.100095	1.610585	54.493000
29.124997	1.593660	54.538000
29.150554	1.574489	54.585000
29.175344	1.553798	54.631000
29.201067	1.533341	54.677000
29.225827	1.515709	54.723000
29.251438	1.493652	54.769000
29.275894	1.476285	54.815000
29.300669	1.455615	54.861000
29.325126	1.438559	54.907000
29.409659	1.386598	54.953000
29.435159	1.366333	55.109000
29.459803	1.352865	55.155000
29.485276	1.337674	55.201000
29.509356	1.323565	55.247000
29.534216	1.306682	55.293000
29.558728	1.292116	55.339000
29.646056	1.277118	55.385000
29.670981	1.234980	55.547000
29.696087	1.230302	55.593000
29.721427	1.230242	55.639000
29.746292	1.227014	55.684000
29.771634	1.227194	55.730000
29.796957	1.232322	55.777000
